ServiceNo,Direction,StopSequence,BusStopCode
852,1,48,43171
852,1,49,43009
852,2,1,43009
852,2,2,43179
852,2,3,43189
852,2,4,43199
852,2,5,43209
852,2,6,43639
852,2,7,43019
852,2,8,42119
852,2,9,42109
852,2,10,42089
852,2,11,42059
852,2,12,42049
852,2,13,42039
852,2,14,42029
852,2,15,42019
852,2,16,41089
852,2,17,41079
852,2,18,41069
852,2,19,41049
852,2,20,41121
852,2,21,41131
852,2,22,41161
852,2,23,51111
852,2,24,51071
852,2,25,53011
852,2,26,53121
852,2,27,53131
852,2,28,53141
852,2,29,53151
852,2,30,53161
852,2,31,54011
852,2,32,54031
852,2,33,54041
852,2,34,54051
852,2,35,55201
852,2,36,55181
852,2,37,55171
852,2,38,55241
852,2,39,55251
852,2,40,55261
852,2,41,59011
852,2,42,59021
852,2,43,59031
852,2,44,59041
852,2,45,59051
852,2,46,58991
852,2,47,59009
853,1,1,59009
853,1,2,59669
853,1,3,59619
853,1,4,59059
853,1,5,59049
853,1,6,59039
853,1,7,59029
853,1,8,59019
853,1,9,55269
853,1,10,55259
853,1,11,55249
853,1,12,55179
853,1,13,55189
853,1,14,55209
853,1,15,54059
853,1,16,54049
853,1,17,54039
853,1,18,54241
853,1,19,54339
853,1,20,54329
853,1,21,54319
853,1,22,54101
853,1,23,66091
853,1,24,66031
853,1,25,66041
853,1,26,66051
853,1,27,66379
853,1,28,62139
853,1,29,62129
853,1,30,62119
853,1,31,61049
853,1,32,61039
853,1,33,61029
853,1,34,61019
853,1,35,60269
853,1,36,60209
853,1,37,60179
853,1,38,60221
853,1,39,60039
853,1,40,60029
853,1,41,60059
853,1,42,80109
853,1,43,80009
853,2,1,80009
853,2,2,80101
853,2,3,60051
853,2,4,60021
853,2,5,60031
853,2,6,60229
853,2,7,60159
853,2,9,60161
853,2,10,60201
853,2,11,60261
853,2,12,61011
853,2,13,61021
853,2,14,61031
853,2,15,61041
853,2,16,62111
853,2,17,62121
853,2,18,62131
853,2,19,66371
853,2,20,66059
853,2,21,66049
853,2,22,66039
853,2,23,66099
853,2,24,54109
853,2,25,54311
853,2,26,54321
853,2,27,54331
853,2,28,54247
853,2,29,54031
853,2,30,54041
853,2,31,54051
853,2,32,55201
853,2,33,55181
853,2,34,55171
853,2,35,55241
853,2,36,55251
853,2,37,55261
853,2,38,59011
853,2,39,59021
853,2,40,59031
853,2,41,59041
853,2,42,59051
853,2,43,59611
853,2,44,59661
853,2,45,59009
853M,1,1,59009
853M,1,2,59669
853M,1,3,59619
853M,1,4,59059
853M,1,5,59049
853M,1,6,59039
853M,1,7,59029
853M,1,8,59019
853M,1,9,55269
853M,1,10,55259
853M,1,11,55249
853M,1,12,55179
853M,1,13,55189
853M,1,14,55209
853M,1,15,54059
853M,1,16,54049
853M,1,17,54039
853M,1,18,54241
853M,1,19,54339
853M,1,20,54329
853M,1,21,54319
853M,1,22,54101
853M,1,23,66091
853M,1,24,66031
853M,1,25,66041
853M,1,26,66051
853M,1,27,66379
853M,1,28,62139
853M,1,29,62129
853M,1,30,62119
853M,1,31,61049
853M,1,32,61039
853M,1,33,61029
853M,1,34,61019
853M,1,35,60269
853M,1,36,60209
853M,1,37,60179
853M,1,38,60221
853M,1,39,60039
853M,1,40,60029
853M,1,41,60059
853M,1,42,80109
853M,1,43,80051
853M,1,44,80071
853M,1,45,80091
853M,1,46,81011
853M,1,47,81031
853M,1,48,81051
853M,1,49,82119
853M,1,50,82099
853M,1,51,82089
853M,1,52,82079
853M,1,53,92169
853M,1,55,92249
853M,1,56,92041
853M,1,57,92051
853M,1,58,92061
853M,1,59,92071
853M,1,60,92081
853M,1,61,93011
853M,1,62,93021
853M,1,63,93031
853M,1,64,93041
853M,1,65,93139
853M,1,66,94011
853M,1,67,94021
853M,1,68,94031
853M,1,69,94041
853M,1,70,94051
853M,1,71,94061
853M,1,72,94009
853M,2,1,94009
853M,2,2,94069
853M,2,3,94059
853M,2,4,94049
853M,2,5,94089
853M,2,6,94039
853M,2,7,94029
853M,2,8,94019
853M,2,9,93131
853M,2,10,93049
853M,2,11,93039
853M,2,12,93201
853M,2,13,93029
853M,2,14,93019
853M,2,15,92089
853M,2,16,92079
853M,2,17,92069
853M,2,18,92059
853M,2,19,92049
853M,2,20,92241
853M,2,22,92161
853M,2,23,82071
853M,2,24,82081
853M,2,25,82091
853M,2,26,82109
853M,2,27,81069
853M,2,28,81049
853M,2,29,81029
853M,2,30,80089
853M,2,31,80069
853M,2,32,80049
853M,2,33,80101
853M,2,34,60051
853M,2,35,60021
853M,2,36,60031
853M,2,37,60229
853M,2,38,60159
853M,2,40,60161
853M,2,41,60201
853M,2,42,60261
853M,2,43,61011
853M,2,44,61021
853M,2,45,61031
853M,2,46,61041
853M,2,47,62111
853M,2,48,62121
853M,2,49,62131
853M,2,50,66371
853M,2,51,66059
853M,2,52,66049
853M,2,53,66039
853M,2,54,66099
853M,2,55,54109
853M,2,56,54311
853M,2,57,54321
853M,2,58,54331
853M,2,59,54247
853M,2,60,54031
853M,2,61,54041
853M,2,62,54051
853M,2,63,55201
853M,2,64,55181
853M,2,65,55171
853M,2,66,55241
853M,2,67,55251
853M,2,68,55261
853M,2,69,59011
853M,2,70,59021
853M,2,71,59031
853M,2,72,59041
853M,2,73,59051
853M,2,74,59611
853M,2,75,59661
853M,2,76,59009
854,1,1,59009
854,1,2,59069
854,1,3,59059
854,1,4,59049
854,1,5,59039
854,1,6,59029
854,1,7,59019
854,1,8,55269
854,1,9,55259
854,1,10,55249
854,1,11,55031
854,1,12,55041
854,1,13,55051
854,1,14,55071
854,1,15,55081
854,1,16,55101
854,1,17,67011
854,1,18,67021
854,1,19,67041
854,1,20,67051
854,1,21,67061
854,1,22,67071
854,1,23,64129
854,1,24,64119
854,1,25,64109
854,1,26,63311
854,1,27,63321
854,1,28,63331
854,1,29,63341
854,1,30,63249
854,1,31,63071
854,1,32,63081
854,1,33,63091
854,1,34,63101
854,1,35,62231
854,1,36,62241
854,1,37,71051
854,1,38,71061
854,1,39,71071
854,1,40,71081
854,1,41,71091
854,1,42,72019
854,1,43,83119
854,1,44,83109
854,1,45,83011
854,1,46,83031
854,1,47,83062
854,1,48,83081
854,1,49,84011
854,1,50,84021
854,1,53,84009
854,2,1,84009
854,2,4,84029
854,2,5,84019
854,2,6,83099
854,2,7,83079
854,2,8,83059
854,2,9,83049
854,2,10,83101
854,2,11,83111
854,2,12,72011
854,2,13,71099
854,2,14,71089
854,2,15,71079
854,2,16,71069
854,2,17,71059
854,2,18,62249
854,2,19,62239
854,2,20,63109
854,2,21,63099
854,2,22,63089
854,2,23,63079
854,2,24,63241
854,2,25,63349
854,2,26,63339
854,2,27,63329
854,2,28,63319
854,2,29,64101
854,2,30,64111
854,2,31,64121
854,2,32,67079
854,2,33,67069
854,2,34,67059
854,2,35,67049
854,2,36,67039
854,2,37,67029
854,2,38,67019
854,2,39,55109
854,2,40,55089
854,2,41,55079
854,2,42,55059
854,2,43,55049
854,2,44,55039
854,2,45,55241
854,2,46,55251
854,2,47,55261
854,2,48,59011
854,2,49,59021
854,2,50,59031
854,2,51,59041
854,2,52,59051
854,2,53,58991
854,2,54,59009
854e,1,1,59009
854e,1,2,59069
854e,1,3,59059
854e,1,4,59049
854e,1,5,59039
854e,1,9,67051
854e,1,11,64129
854e,1,12,64119
854e,1,13,64109
854e,1,14,63311
854e,1,15,63321
854e,1,16,63331
854e,1,17,63341
854e,1,18,63249
854e,1,19,63071
854e,1,20,63081
854e,1,21,63091
854e,1,22,63101
854e,1,24,71061
854e,1,25,71071
854e,1,26,71081
854e,1,27,71091
854e,1,28,72019
854e,1,32,84009
855,1,1,59009
855,1,2,59069
855,1,3,59059
855,1,4,59049
855,1,5,59039
855,1,6,59029
855,1,7,59019
855,1,8,55269
855,1,9,55259
855,1,10,55029
855,1,11,55019
855,1,12,56209
855,1,13,56199
855,1,14,56039
855,1,15,56029
855,1,16,56019
855,1,17,53099
855,1,18,53089
855,1,19,53079
855,1,20,53069
855,1,21,53059
855,1,22,53049
855,1,23,53039
855,1,24,53029
855,1,25,53019
855,1,26,51079
855,1,27,51119
855,1,28,41169
855,1,29,41139
855,1,30,41129
855,1,31,41119
855,1,32,41109
855,1,33,11119
855,1,34,11109
855,1,35,11099
855,1,36,11089
855,1,37,11079
855,1,38,11069
855,1,39,11059
855,1,40,11049
855,1,41,11039
855,1,42,11029
855,1,43,11019
855,1,44,10139
855,1,45,10119
855,1,46,10109
855,1,47,10099
855,1,48,10089
855,1,49,10369
855,1,50,14039
855,1,51,14029
855,1,52,14019
855,1,53,14141
855,1,54,14009
855,2,1,14009
855,2,2,14129
855,2,3,14119
855,2,4,14011
855,2,5,14021
855,2,6,14379
855,2,7,14031
855,2,8,10361
855,2,9,10081
855,2,10,10091
855,2,11,10101
855,2,12,10111
855,2,13,10131
855,2,14,11021
855,2,15,11031
855,2,16,11041
855,2,17,11051
855,2,18,11061
855,2,19,11071
855,2,20,11081
855,2,21,11091
855,2,22,11101
855,2,23,11111
855,2,24,41101
855,2,25,41111
855,2,26,41121
855,2,27,41131
855,2,28,41161
855,2,29,51111
855,2,30,51071
855,2,31,53011
855,2,32,53021
855,2,33,53041
855,2,34,53051
855,2,35,53061
855,2,36,53071
855,2,37,53081
855,2,38,53091
855,2,39,56011
855,2,40,56021
855,2,41,56031
855,2,42,56191
855,2,43,56201
855,2,44,55011
855,2,45,55021
855,2,46,55241
855,2,47,55251
855,2,48,55261
855,2,49,59011
855,2,50,59021
855,2,51,59031
855,2,52,59041
855,2,53,59051
855,2,54,58991
855,2,55,59009
856,1,1,59009
856,1,2,59141
856,1,3,59111
856,1,4,57111
856,1,5,57121
856,1,6,57131
856,1,7,58011
856,1,8,58021
856,1,9,58101
856,1,10,58151
856,1,11,58111
856,1,12,58121
856,1,13,58131
856,1,14,58169
856,1,15,58149
856,1,16,47809
856,1,17,47119
856,1,18,47109
856,1,19,47099
856,1,20,47089
856,1,21,47079
856,1,22,47069
856,1,23,47059
856,1,24,47049
856,1,25,47039
856,1,26,47201
856,1,27,47029
856,1,28,47019
856,1,29,46139
856,1,30,46129
856,1,31,46119
856,1,32,46501
856,1,33,46511
856,1,34,46521
856,1,35,46531
856,1,36,46541
856,1,37,46009
856,2,1,46009
856,2,2,46549
856,2,3,46539
856,2,4,46529
856,2,5,46519
856,2,6,46509
856,2,7,46069
856,2,8,46088
856,2,9,46111
856,2,10,46121
856,2,11,46131
856,2,12,47011
856,2,13,47021
856,2,14,47201
856,2,15,47031
856,2,16,47041
856,2,17,47051
856,2,18,47061
856,2,19,47071
856,2,20,47081
856,2,21,47091
856,2,22,47101
856,2,23,47111
856,2,24,47801
856,2,25,58141
856,2,26,58161
856,2,27,58139
856,2,28,58129
856,2,29,58119
856,2,30,58159
856,2,31,58109
856,2,32,58029
856,2,33,58019
856,2,34,57139
856,2,35,57129
856,2,36,57119
856,2,37,59119
856,2,38,59149
856,2,39,59009
856A,1,1,46009
856A,1,2,46549
856A,1,3,46539
856A,1,4,46529
856A,1,5,46519
856A,1,6,46509
856A,1,7,46069
857,1,1,59009
857,1,2,59069
857,1,3,59059
857,1,4,59049
857,1,5,59039
857,1,6,59029
857,1,7,59019
857,1,8,55269
857,1,9,55259
857,1,10,55249
857,1,11,55031
857,1,12,55041
857,1,13,55051
857,1,14,55071
857,1,15,55081
857,1,17,60081
857,1,18,60179
857,1,19,60159
857,1,20,60139
857,1,21,60119
857,1,22,60099
857,1,23,07329
857,1,24,07319
857,1,25,07419
857,1,26,07529
857,1,27,07518
857,1,28,04019
857,1,29,04179
857,1,30,02049
857,1,32,02151
857,1,33,02161
857,1,34,02171
857,1,35,02051
857,1,36,02061
857,1,37,04111
857,1,38,04121
857,1,39,08079
857,1,40,07011
857,1,41,07021
857,1,42,07031
857,1,43,07111
857,1,44,07211
857,1,45,07221
857,1,46,60101
857,1,47,60121
857,1,48,60141
857,1,49,60161
857,1,50,60181
857,1,51,60089
857,1,53,55089
857,1,54,55079
857,1,55,55059
857,1,56,55049
857,1,57,55039
857,1,58,55241
857,1,59,55251
857,1,60,55261
857,1,61,59011
857,1,62,59021
857,1,63,59031
857,1,64,59041
857,1,65,59051
857,1,66,58991
857,1,67,59009
857A,1,1,59009
857A,1,2,59069
857A,1,3,59059
857A,1,4,59049
857A,1,5,59039
857A,1,6,59029
857A,1,7,59019
857A,1,8,55269
857A,1,9,55259
857A,1,10,55249
857A,1,11,55031
857A,1,12,55041
857A,1,13,55051
857A,1,14,55071
857A,1,15,55081
858,1,1,46009
858,1,2,46281
858,1,3,46391
858,1,4,46401
858,1,5,46411
858,1,6,46461
858,1,7,46471
858,1,8,46481
858,1,9,46731
858,1,10,46741
858,1,11,47621
858,1,12,58381
858,1,13,58229
858,1,14,58219
858,1,15,58159
858,1,16,58109
858,1,17,58029
858,1,18,58019
858,1,19,57139
858,1,20,57129
858,1,21,57119
858,1,22,59119
858,1,23,59149
858,1,24,59073
858,1,25,59069
858,1,26,59619
858,1,27,59059
858,1,28,59049
858,1,29,59039
858,1,30,59029
858,1,31,59019
858,1,32,55289
858,1,35,68111
858,1,36,65199
858,1,39,95151
858,1,40,95011
858,1,41,95109
858,1,42,95029
858,1,43,95129
858,1,44,95019
858,1,45,95159
858,1,48,65191
858,1,49,68119
858,1,52,55281
858,1,53,59011
858,1,54,59021
858,1,55,59031
858,1,56,59041
858,1,57,59051
858,1,58,59611
858,1,59,59061
858,1,60,59079
858,1,61,59141
858,1,62,59111
858,1,63,57111
858,1,64,57121
858,1,65,57131
858,1,66,58011
858,1,67,58021
858,1,68,58101
858,1,69,58151
858,1,70,58211
858,1,71,58221
858,1,72,58389
858,1,73,47629
858,1,74,46749
858,1,75,46739
858,1,76,46489
858,1,77,46479
858,1,78,46469
858,1,79,46419
858,1,80,46409
858,1,81,46399
858,1,82,46289
858,1,83,46009
858A,1,1,46009
858A,1,2,46281
858A,1,3,46391
858A,1,4,46401
858A,1,5,46411
858A,1,6,46461
858A,1,7,46471
858A,1,8,46481
858A,1,9,46731
858A,1,10,46741
858A,1,11,47621
858A,1,12,58381
858A,1,13,58229
858A,1,14,58219
858A,1,15,58159
858A,1,16,58109
858A,1,17,58029
858A,1,18,58019
858A,1,19,57139
858A,1,20,57129
858A,1,21,57119
858A,1,22,59119
858A,1,23,59149
858A,1,24,59073
858B,1,1,68111
858B,1,2,65199
858B,1,5,95151
858B,1,6,95011
858B,1,7,95109
858B,1,8,95029
858B,1,9,95129
858B,1,10,95019
858B,1,11,95159
858B,1,14,65191
858B,1,15,68119
859,1,1,58009
859,1,2,58259
859,1,3,58219
859,1,4,58111
859,1,5,58121
859,1,7,58401
859,1,8,58411
859,1,9,58341
859,1,10,58321
859,1,11,58271
859,1,12,58281
859,1,13,58371
859,1,14,58299
859,1,15,58241
859,1,16,58109
859,1,17,58029
859,1,18,58019
859,1,19,57139
859,1,20,57129
859,1,21,57119
859,1,22,59119
859,1,23,59149
859,1,24,59073
859,1,25,59009
859,1,26,59141
859,1,27,59111
859,1,28,57111
859,1,29,57121
859,1,30,57131
859,1,31,58011
859,1,32,58021
859,1,33,58101
859,1,34,58249
859,1,35,58291
859,1,36,58379
859,1,37,58289
859,1,38,58279
859,1,39,58329
859,1,40,58349
859,1,41,58419
859,1,42,58409
859,1,44,58129
859,1,45,58119
859,1,46,58211
859,1,47,58251
859,1,48,58009
859A,1,1,58009
859A,1,2,58259
859A,1,3,58219
859A,1,4,58111
859A,1,5,58121
859A,1,7,58401
859A,1,8,58411
859A,1,9,58341
859A,1,10,58321
859A,1,11,58271
859A,1,12,58281
859A,1,13,58371
859A,1,14,58299
859A,1,15,58241
859A,1,16,58009
859B,1,1,58009
859B,1,2,58291
859B,1,3,58379
859B,1,4,58289
859B,1,5,58279
859B,1,6,58329
859B,1,7,58349
859B,1,8,58419
859B,1,9,58409
859B,1,11,58129
859B,1,12,58119
859B,1,13,58211
859B,1,14,58251
859B,1,15,58009
85A,1,1,59009
85A,1,2,59073
85A,1,3,59069
85A,1,4,59059
85A,1,5,59049
85A,1,6,59039
85A,1,7,59029
85A,1,8,59019
85A,1,9,55289
85A,1,12,68059
85A,1,13,68049
85A,1,14,68039
85A,1,15,67571
85A,1,16,67561
85A,1,17,67551
85A,1,18,67541
85A,1,19,67381
85A,1,20,67391
85A,1,21,67441
86,1,1,67009
86,1,2,67191
86,1,3,67171
86,1,4,67139
86,1,5,67229
86,1,6,67239
86,1,7,65061
86,1,9,68119
86,1,10,68059
86,1,11,68049
86,1,12,68039
86,1,13,68029
86,1,14,68019
86,1,15,67089
86,1,16,67039
86,1,17,67029
86,1,18,67019
86,1,19,55109
86,1,20,55089
86,1,21,55079
86,1,22,55059
86,1,23,55049
86,1,24,55039
86,1,25,55179
86,1,26,55189
86,1,27,55209
86,1,28,54059
86,1,29,54049
86,1,30,54039
86,1,31,54241
86,1,32,54009
86,2,1,54009
86,2,2,54247
86,2,3,54031
86,2,4,54041
86,2,5,54051
86,2,6,55201
86,2,7,55181
86,2,8,55171
86,2,9,55031
86,2,10,55041
86,2,11,55051
86,2,12,55071
86,2,13,55081
86,2,14,55101
86,2,15,67011
86,2,16,67021
86,2,17,67081
86,2,18,68011
86,2,19,68021
86,2,20,68031
86,2,21,68051
86,2,22,68111
86,2,24,65069
86,2,25,67231
86,2,26,67221
86,2,27,67131
86,2,28,67141
86,2,29,67179
86,2,30,67199
86,2,31,67009
860,1,1,59009
860,1,2,59169
860,1,3,59179
860,1,4,59389
860,1,5,59399
860,1,6,59409
860,1,7,59419
860,1,8,59639
860,1,9,59579
860,1,10,59761
860,1,11,59719
860,1,12,59439
860,1,13,59429
860,1,14,59051
860,1,15,59339
860,1,16,59549
860,1,17,59559
860,1,18,57079
860,1,19,57069
860,1,20,57059
860,1,21,57049
860,1,22,57039
860,1,23,57029
860,1,24,57019
860,1,25,56099
860,1,26,56089
860,1,27,56079
860,1,28,56069
860,1,29,56059
860,1,30,56049
860,1,31,56191
860,1,32,56201
860,1,33,55129
860,1,34,55119
860,1,35,54451
860,1,36,54461
860,1,37,55201
860,1,38,55509
860,1,39,55509
860,1,40,55209
860,1,41,54469
860,1,42,54459
860,1,43,55111
860,1,44,55121
860,1,45,56209
860,1,46,56199
860,1,47,56041
860,1,48,56051
860,1,49,56061
860,1,50,56071
860,1,51,56081
860,1,52,56091
860,1,53,57011
860,1,54,57021
860,1,55,57031
860,1,56,57041
860,1,57,57051
860,1,58,57061
860,1,59,57071
860,1,60,59551
860,1,61,59541
860,1,62,59331
860,1,63,59059
860,1,64,59421
860,1,65,59431
860,1,66,59711
860,1,67,59571
860,1,68,59631
860,1,69,59411
860,1,70,59401
860,1,71,59391
860,1,72,59381
860,1,73,59171
860,1,74,59161
860,1,75,59009
868E,1,1,43581
868E,1,2,43641
868E,1,3,43831
868E,1,4,43491
868E,1,5,43481
868E,1,6,43471
868E,1,7,43401
868E,1,8,43321
868E,1,9,43371
868E,1,10,43699
868E,1,11,28629
868E,1,12,28631
868E,1,13,28641
868E,1,15,28229
868E,1,18,03222
868E,1,19,03111
868E,1,20,03071
868E,1,21,03031
868E,1,23,03011
868E,1,24,02111
868E,1,27,02151
868E,1,28,02161
87,1,1,67009
87,1,2,67191
87,1,3,67201
87,1,4,67211
87,1,5,65019
87,1,6,64029
87,1,7,64429
87,1,8,64381
87,1,9,64549
87,1,10,64249
87,1,11,64239
87,1,12,64209
87,1,13,63071
87,1,14,63081
87,1,15,63091
87,1,16,63101
87,1,17,62231
87,1,18,62241
87,1,19,71051
87,1,20,71061
87,1,21,71071
87,1,22,71081
87,1,23,72059
87,1,24,72049
87,1,25,72039
87,1,26,84709
87,1,27,84489
87,1,28,84459
87,1,29,84539
87,1,30,84361
87,1,31,84309
87,1,32,84009
87,2,1,84009
87,2,2,84301
87,2,3,84369
87,2,4,84451
87,2,5,84481
87,2,6,84701
87,2,7,72031
87,2,8,72041
87,2,9,72051
87,2,10,71089
87,2,11,71079
87,2,12,71069
87,2,13,71059
87,2,14,62249
87,2,15,62239
87,2,16,63109
87,2,17,63099
87,2,18,63089
87,2,19,63079
87,2,20,64201
87,2,21,64231
87,2,22,64241
87,2,23,64541
87,2,24,64389
87,2,25,64421
87,2,26,64021
87,2,27,65011
87,2,28,67219
87,2,29,67209
87,2,30,67199
87,2,31,67009
88,1,1,77009
88,1,2,77191
88,1,3,77201
88,1,4,77211
88,1,5,77251
88,1,6,77261
88,1,7,77271
88,1,8,77331
88,1,9,65191
88,1,10,65069
88,1,11,65059
88,1,12,65049
88,1,13,65039
88,1,14,65029
88,1,15,65019
88,1,16,64029
88,1,17,64039
88,1,18,64369
88,1,19,64359
88,1,20,64349
88,1,21,64411
88,1,22,64601
88,1,23,64611
88,1,24,66499
88,1,25,66489
88,1,26,66479
88,1,27,66459
88,1,28,54659
88,1,29,54509
88,1,30,54499
88,1,31,54489
88,1,32,54579
88,1,33,54589
88,1,34,54289
88,1,35,54279
88,1,36,54269
88,1,37,54248
88,1,38,54019
88,1,39,53169
88,1,40,53379
88,1,41,53389
88,1,42,53399
88,1,43,53231
88,1,44,53211
88,1,45,52021
88,1,46,52031
88,1,47,52361
88,1,48,52279
88,1,49,52269
88,1,50,52501
88,1,51,52009
88,2,1,52009
88,2,2,52509
88,2,3,52261
88,2,4,52271
88,2,5,52369
88,2,6,52039
88,2,7,53219
88,2,8,53239
88,2,9,53391
88,2,10,53381
88,2,11,53371
88,2,12,53161
88,2,13,54011
88,2,14,54241
88,2,15,54261
88,2,16,54271
88,2,17,54281
88,2,18,54581
88,2,19,54571
88,2,20,54481
88,2,21,54491
88,2,22,54501
88,2,23,54651
88,2,24,66451
88,2,25,66461
88,2,26,66471
88,2,27,66481
88,2,28,66491
88,2,29,64619
88,2,30,64609
88,2,31,64419
88,2,32,64341
88,2,33,64351
88,2,34,64361
88,2,35,64031
88,2,36,64021
88,2,37,65011
88,2,38,65021
88,2,39,65031
88,2,40,65041
88,2,41,65061
88,2,42,65199
88,2,43,77339
88,2,44,77279
88,2,45,77269
88,2,46,77259
88,2,47,77219
88,2,48,77209
88,2,49,77199
88,2,50,77009
882,1,1,58009
882,1,2,58259
882,1,3,58219
882,1,4,58111
882,1,5,58481
882,1,6,58491
882,1,7,58501
882,1,8,58051
882,1,9,58061
882,1,10,58071
882,1,11,58081
882,1,12,58091
882,1,13,58099
882,1,14,58089
882,1,15,58079
882,1,16,58069
882,1,17,58059
882,1,18,58509
882,1,19,58499
882,1,20,58489
882,1,21,58119
882,1,22,58211
882,1,23,58251
882,1,24,58009
882A,1,1,58009
882A,1,2,58259
882A,1,3,58219
882A,1,4,58111
882A,1,5,58481
882A,1,6,58491
882A,1,7,58501
883,1,1,58009
883,1,2,58259
883,1,3,58219
883,1,4,58331
883,1,5,58041
883,1,6,58051
883,1,7,58511
883,1,8,58521
883,1,9,58531
883,1,10,58541
883,1,11,59529
883,1,12,59259
883,1,13,59099
883,1,14,59072
883,1,15,59069
883,1,16,59619
883,1,17,59061
883,1,18,59079
883,1,19,59091
883,1,20,59251
883,1,21,59521
883,1,22,58549
883,1,23,58539
883,1,24,58529
883,1,25,58519
883,1,26,58059
883,1,27,58049
883,1,28,58339
883,1,29,58211
883,1,30,58251
883,1,31,58009
883B,1,1,59079
883B,1,2,59091
883B,1,3,59251
883B,1,4,59521
883B,1,5,58549
883B,1,6,58539
883B,1,7,58529
883B,1,8,58519
883B,1,9,58059
883B,1,10,58049
883M,1,1,58009
883M,1,2,58259
883M,1,3,58219
883M,1,4,58331
883M,1,5,58041
883M,1,6,58051
883M,1,7,58511
883M,1,8,58521
883M,1,9,58531
883M,1,10,58541
883M,1,11,59529
883M,1,12,59261
883M,1,13,59271
883M,1,14,57129
883M,1,15,57119
883M,1,16,59119
883M,1,17,59149
883M,1,18,59159
883M,1,19,59091
883M,1,20,59251
883M,1,21,59521
883M,1,22,58549
883M,1,23,58539
883M,1,24,58529
883M,1,25,58519
883M,1,26,58059
883M,1,27,58049
883M,1,28,58339
883M,1,29,58211
883M,1,30,58251
883M,1,31,58009
88A,1,1,65069
88A,1,2,65059
88A,1,3,65049
88A,1,4,65039
88A,1,5,65029
88A,1,6,65019
88A,1,7,64029
88A,1,8,64039
88A,1,9,64369
88A,1,10,64359
88A,1,11,64349
88A,1,12,64411
88A,1,13,64601
88A,1,14,64611
88A,1,15,66499
88A,1,16,66489
88A,1,17,66479
88A,1,18,66459
88A,1,19,54659
88A,1,20,54509
88A,1,21,54499
88A,1,22,54489
88A,1,23,54579
88A,1,24,54589
88A,1,25,54289
88A,1,26,54279
88A,1,27,54269
88B,1,1,54261
88B,1,2,54271
88B,1,3,54281
88B,1,4,54581
88B,1,5,54571
88B,1,6,54481
88B,1,7,54491
88B,1,8,54501
88B,1,9,54651
88B,1,10,66451
88B,1,11,66461
88B,1,12,66471
89,1,1,64009
89,1,2,64389
89,1,3,64421
89,1,4,64021
89,1,5,65011
89,1,6,67219
89,1,7,67209
89,1,8,67199
89,1,9,67189
89,1,10,67249
89,1,11,67259
89,1,12,65061
89,1,13,65199
89,1,14,77339
89,1,15,77289
89,1,16,77239
89,1,17,77249
89,1,18,78049
89,1,19,77019
89,1,20,77029
89,1,21,77039
89,1,22,77171
89,1,23,78109
89,1,24,78119
89,1,25,78129
89,1,26,78139
89,1,27,78149
89,1,28,98109
89,1,29,98031
89,1,30,98041
89,1,31,98231
89,1,32,98051
89,1,33,98061
89,1,34,98071
89,1,35,99011
89,1,36,99021
89,1,37,99031
89,1,38,99041
89,1,39,99181
89,1,40,99171
89,1,41,99161
89,1,42,95071
